0	649
650	1159
1160	1527
1528	1659
1660	1989
1990	2186
2187	2304
2305	2499
2500	2626
2627	2770
2771	3184
3185	3619
3620	3881
3882	3992
3993	4167
4168	4379
4380	4514
4555	4771
4834	4874
4875	5060
5061	5189
5190	5401
5402	5475
5476	5568
5569	5677
5678	5733
5734	5860
5861	5941
5942	6230
6231	6375
6376	6524
6525	6612
6613	6659
6660	6718
6719	6905
6906	7078
7079	7150
7151	7488
7489	7627
7628	7933
7934	8090
8091	8236
8237	8460
8461	8745
8746	8963
8964	9132
9133	9309
9310	9607
9608	10395
10396	10893
10894	10983
10984	11066
11067	11173
11174	11338
11339	11440
11441	11661
11662	11748
11749	11871
11872	12007
12008	12146
12147	12229
12230	12355
12356	12441
12443	12486
12487	12564
12565	12780
12781	13071
13072	13264
13265	13620
13621	14268
14269	14778
14779	15061
15062	15375
15376	15767
15768	15928
15929	16298
16299	16547
16548	16845
16846	17140
17141	17282
17283	17535
17536	17628
17629	17713
17714	17849
17850	18010
18011	18144
18145	18316
18317	18416
18417	18677
18678	18843
18844	18941
18942	18995
18996	19050
19051	19203
19204	19226
19227	19255
19256	19312
19313	19372
19373	19438
19439	19478
19479	19564
19565	19820
19881	19900
19947	20011
20012	20167
20168	20515
20516	20616
20617	20753
20754	21009
21010	21248
21249	21385
21386	21794
21795	21962
21963	22064
22065	22206
22207	22260
22289	22294
22361	22410
22411	22479
22480	22583
22584	22675
22676	22736
22737	22834
22835	22951
22952	23062
23063	23322
23323	23507
23508	23701
23702	23840
23841	24044
24045	24254
24255	24458
24459	24575
24576	24782
24783	24843
24844	24903
24904	25183
25184	25261
25262	25616
25617	25713
25714	25896
25897	26080
26081	26226
26227	26514
26515	26599
26600	26846
26847	26913
26941	27142
27158	27444
27445	27548
27549	27646
27647	27738
27739	27832
27833	27850
27851	27945
27946	28007
28008	28135
28136	28269
28270	28361
28362	28462
28463	28474
28614	28684
28685	28805
28806	28922
28923	29022
29023	29141
29142	29398
29399	29579
29580	29789
29790	29924
29925	30124
30125	30267
30268	30432
30433	30670
30671	30953
30954	31002
31003	31096
31097	31185
31186	31264
31265	31369
31370	31478
31479	31564
31565	31670
31672	31837
31838	31956
31957	32099
32100	32187
32188	32338
32339	32489
32490	32736
32737	32832
32833	32936
32937	32980
33039	33041
33085	33294
33295	33503
33504	33721
33722	33866
33867	33987
33988	34084
34085	34179
34180	34261
34263	34331
34332	34415
34417	34499
34500	34568
34569	34678
34679	34755
34756	34848
34849	34951
34952	35150
35151	35336
35337	35514
35515	35605
35606	35708
35709	35795
35796	35948
35949	36158
36159	36343
36344	36536
36537	36573
36574	36672
36673	36709
36710	36754
36755	36803
36803	36872
36873	37028
37029	37156
37157	37653
37654	38178
38179	38447
38448	38585
38586	38841
38842	39155
39156	39293
39294	39709
39710	40061
40062	40211
40212	40345
40346	40545
40546	40726
40727	41079
41080	41257
41258	41489
41490	41648
41649	41872
41873	41944
41945	42195
42196	42260
42261	42491
42492	42605
42606	42866
42868	42960
42961	43015
43016	43202
43203	43405
43406	43509
43510	43659
43660	43719
43720	43791
43792	43820
43821	43850
43851	43899
43900	43915
43916	44037
44038	44094
44095	44186
44187	44355
44356	44405
44406	44478
44479	44512
44513	44867
44869	44950
44951	45555
45556	45792
45793	46033
46034	46157
46158	46247
46248	46352
46353	46432
46433	46559
46560	46602
46603	46695
46696	46775
46776	46845
46846	46892
46893	46972
46973	46984
46985	47033
47034	47102
47103	47150
47151	47171
47172	47173
47174	47182
47183	47203
47204	47224
47225	47267
47268	47282
47283	47297
47298	47474
47475	47584
47585	47651
47652	47710
47711	47797
47798	47862
47863	47877
47878	47910
47911	48013
48014	48111
48112	48173
48174	48201
48202	48259
48260	48343
48344	48406
48407	48596
48597	48682
48683	48787
48788	48851
48852	48994
48995	49050
49051	49124
49125	49219
49220	49327
49328	49393
49394	49445
49446	49514
49515	49615
49616	49688
49689	49800
49801	49849
49850	49932
49933	50030
50031	50087
50088	50164
50165	50225
50226	50304
50305	50373
50374	50440
50441	50475
50476	50530
50531	50715
50716	50860
50861	51335
51336	51693
51694	51974
51975	52080
52081	52284
52285	52472
52473	52672
52673	52975
52976	53183
53184	54427
54428	54778
54779	54999
55000	55146
55147	55390
55391	55505
55506	55613
55614	55720
55721	56491
56492	56626
56627	56760
56761	56974
56975	57086
57087	57205
57206	57415
57416	57542
57543	57787
57788	58259
58260	59569
59570	59784
59785	59938
59939	60056
60057	60160
60161	60277
60278	60354
60355	60455
60456	60574
60575	61063
61064	61272
61273	61348
61349	61479
61480	61577
61578	61663
61664	61769
61770	61879
61880	62002
62003	62115
62116	62341
62342	62423
62424	62534
62535	62598
62599	62692
62693	62813
62814	62950
62951	63122
63123	63343
63344	63462
63463	63574
63575	63664
63665	63752
63753	63873
63874	64040
64041	64269
64270	64447
64448	64597
64598	64717
64718	65008
65009	65197
65198	65374
65375	65576
65577	65795
65796	65834
65924	65971
65972	66039
66095	66159
66160	66358
66359	66646
66647	66788
66789	66936
66937	67106
67107	67326
67327	67426
67427	67489
67490	67525
67526	67579
67580	67639
67640	67686
67687	67752
67753	67859
67860	67963
67964	68052
68053	68140
68141	68226
68227	68294
68295	68361
68362	68432
68433	68456
68457	68471
68472	68530
68531	68620
68621	68690
68691	68823
68824	68907
68908	69049
69050	69269
69270	69372
69373	69569
69570	69728
69730	69778
69779	69843
69844	69892
69893	69960
69961	70082
70083	70234
70235	70296
70297	70367
70368	70445
70446	70582
70583	70726
70727	70817
70818	70909
70910	71054
71055	71208
71209	71393
71394	71879
71962	73466
