0	649
650	992
993	1282
1283	1669
1670	1903
1989	2088
2089	2405
2406	2679
2680	2824
2826	2999
3000	3118
3119	3426
3427	3667
3668	3868
3869	3973
3974	4097
4098	4225
4226	4415
4416	4555
4556	4819
4820	4930
4931	5121
5122	5195
5196	5347
5348	5541
5542	5670
5671	5778
5779	5874
5875	5893
5894	5965
5966	5993
5994	6063
6064	6107
6108	6204
6205	6292
6293	6361
6362	6595
6596	6689
6690	6852
6853	7092
7093	7160
7194	7355
7356	7458
7459	7553
7554	7704
7705	7789
7790	7916
7917	8068
8069	8160
8161	8297
8298	8632
8633	8732
8733	8883
8884	9073
9074	9209
9210	9316
9317	9527
9528	9686
9687	9833
9834	10032
10033	10226
10227	10357
10358	10505
10506	10617
10618	10722
10723	10979
10980	11161
11162	11253
11254	11375
11376	11628
11629	11873
11874	12040
12041	12209
12210	12398
12399	12564
12565	12728
12729	12829
12830	12964
12965	13095
13096	13378
13379	13751
13752	14139
14140	14524
14525	14804
14805	14992
14993	15160
15161	15317
15318	15476
15477	16032
16033	16209
16210	16385
16386	16611
16612	16692
16693	16909
16910	17030
17031	17080
17081	17131
17132	17166
17167	17328
17329	17470
17471	17520
17521	17553
17554	18098
18099	18245
18246	18318
18319	18418
18420	18525
18526	18679
18680	18786
18787	18904
18905	19047
19048	19206
19207	19370
19371	19483
19484	19600
19601	19719
19720	19826
19827	19902
19903	19978
19979	20113
20114	20233
20234	20506
20507	20565
20566	20591
20592	20659
20660	20750
20751	20816
20817	20952
20953	20983
20984	21350
21351	21425
21426	21552
21553	21635
21636	21929
21930	22188
22189	22316
22317	22964
22965	23214
23215	23470
23471	23623
23624	23791
23792	24100
24101	24166
24167	24360
24361	24444
24445	24582
24583	24693
24694	24779
24780	24870
24871	25129
25130	25352
25353	25494
25495	25618
25619	25867
25868	25934
25935	26067
26068	26143
26144	26367
26368	26446
26447	26712
26713	26787
26788	27129
27130	27271
27272	27395
27396	27575
27576	27665
27666	27818
27819	27968
27969	28057
28058	28537
28538	28573
28574	28635
28636	28875
28876	29001
29002	29079
29080	29178
29179	29305
29306	29413
29414	29486
29487	29719
29720	29840
29841	29941
29942	30086
30087	30253
30254	30445
30446	30568
30569	30666
30667	30784
30785	30952
30953	31051
31052	31207
31208	31348
31349	31900
31901	32094
32095	32307
32308	32788
32789	32988
32989	33135
33136	33389
33390	33465
33466	33702
33703	33768
33769	33839
33840	33941
33942	33996
33997	34115
34116	34292
34293	34367
34368	34495
34496	34594
34595	34645
34646	34838
34839	34995
34996	35209
35210	35333
35334	35493
35494	35624
35625	35710
35711	35816
35817	35893
35894	36063
36064	36297
36298	36378
36379	36501
36502	36623
36624	36935
36936	37257
37258	37366
37367	37541
37542	37669
37670	37733
37734	37908
37909	38017
38018	38067
38068	38170
38171	38253
38254	38373
38374	38489
38490	38635
38636	38727
38728	38859
38860	38981
38982	39127
39128	39270
39271	39431
39432	39641
39642	39974
39975	40121
40122	40275
40276	40465
40466	40623
40624	40725
40726	40827
40828	40953
40954	41196
41197	41306
41307	41524
41525	41764
41765	41858
41859	42063
42064	42198
42199	42311
42312	42523
42524	42753
42754	42921
42922	43066
43067	43222
43223	43401
43402	43587
43588	43741
43742	43855
43856	43988
43989	44137
44138	44250
44251	44450
44451	44483
44484	44581
44582	44634
44635	44758
44759	44869
44870	44935
44936	44996
44997	45016
45017	45040
45041	45130
45131	45206
45207	45350
45351	45423
45424	45521
45522	45564
45566	45838
45839	45907
45908	46103
46104	46138
46139	46202
46203	46232
46233	46335
46336	46490
46491	46535
46536	46592
46593	46627
46628	46667
46668	46696
46697	46709
46710	46724
46725	46750
46751	46842
46843	46943
46944	47326
47327	47427
47428	47621
47622	47816
47817	48200
48201	48624
48625	48724
48725	48889
48890	49068
49069	49250
49251	49398
49399	49493
49494	49644
49645	49689
49690	49755
49756	49814
49815	49862
49863	49923
49924	49966
49967	50057
50058	50107
50108	50173
50174	50404
50405	50563
50564	50636
50637	50759
50760	50891
50892	50978
50979	51036
51037	51222
51223	51313
51314	51419
51420	51487
51488	51964
51965	52041
52042	52158
52159	52241
52242	52468
52469	52700
52701	52852
52853	53113
53114	53360
53361	53539
53540	53687
53688	53853
53854	54006
54007	54244
54245	54450
54451	54552
54553	54696
54697	54846
54847	54998
54999	55143
55144	55305
55306	55409
55410	55527
55528	55627
55628	55746
55747	55832
55833	55915
55916	56034
56035	56165
56166	56255
56257	56300
56301	56423
56424	56626
56627	56785
56786	56952
56953	57088
57089	57175
57176	57278
57279	57429
57430	57637
57638	57710
57711	57860
57861	57944
57945	58061
58062	58154
58155	58351
58352	58604
58605	58705
58706	58813
58814	58917
58918	58992
58993	59098
59099	59217
59218	59353
59354	59480
59481	59754
59755	59870
59871	59983
59984	60151
60152	60233
60234	60367
60368	60442
60443	60532
60533	60624
60625	60708
60709	60898
60899	61018
61019	61104
61105	61339
61340	61735
61736	62276
62277	62302
62303	62408
62409	62514
62515	62594
62595	62766
62767	62872
62873	63063
63064	63188
63189	63289
63290	63390
63391	63540
63541	63561
63562	63701
63702	63842
63843	63962
63963	64036
64037	64154
64155	64273
64274	64394
64395	64535
64536	64682
64683	64772
64773	64878
64879	64952
64953	65046
65047	65254
65255	65554
65555	65979
65980	66834
66835	67017
67018	67340
67341	67569
67570	67773
67774	68027
68028	68220
68221	68411
68412	68510
68511	68617
68618	68723
68724	68949
68950	69153
69154	69331
69332	69470
69471	69589
69590	69787
69788	69835
69836	70065
70066	70267
70268	70333
70334	70594
70595	70679
70680	70861
70862	70974
70975	71056
71057	71143
71144	71274
71275	71386
71387	71629
71630	72079
72080	73544
