0	637
658	1649
1668	2111
2112	2394
2395	2741
2742	2913
2914	3206
3207	3448
3449	3697
3698	3952
3953	4038
4039	4105
4106	4212
4213	4275
4276	4355
4356	4520
4521	4679
4680	4759
4760	4841
4842	4935
4936	5047
5048	5291
5292	5575
5576	5740
5741	5840
5841	6073
6074	6174
6175	6255
6256	6292
6293	6399
6400	6556
6557	6693
6694	6851
6852	7212
7213	7412
7413	7653
7654	7804
7805	7936
7937	8080
8081	8205
8206	8368
8369	8481
8482	8571
8572	8726
8727	8771
8772	8844
8845	8908
8909	9036
9037	9226
9227	9384
9385	9551
9552	9709
9710	9863
9864	9918
9919	10012
10013	10298
10299	10333
10334	10445
10446	10514
10515	10668
10669	10946
10947	11055
11056	11434
11435	11603
11604	11904
11905	12422
12423	12611
12612	12772
12773	12979
12980	13219
13220	13380
13381	13485
13486	13796
13797	13877
13878	14054
14055	14176
14177	14281
14282	14361
14362	14524
14525	14659
14660	14743
14744	14815
14816	14860
14861	15218
15219	15295
15296	15425
15426	15653
15654	15845
15846	15983
15984	16015
16142	16162
16163	16413
16414	16762
16763	16871
16872	16970
16971	17073
17074	17254
17255	17379
17380	17542
17543	17696
17697	17883
17884	18043
18044	18397
18398	18525
18526	18604
18605	18684
18685	18844
18845	18922
18923	18984
18985	19062
19063	19131
19132	19264
19265	19458
19459	19639
19640	19906
19907	20044
20045	20256
20257	20342
20343	20732
20733	20814
20815	20929
20930	21069
21070	21237
21238	21432
21433	21615
21616	21771
21772	21887
21888	22007
22008	22103
22104	22207
22208	22378
22379	22498
22499	22590
22591	22687
22688	22803
22804	22901
22902	23144
23145	23215
23216	23295
23296	23427
23428	23609
23610	23721
23722	23796
23797	23879
23880	24045
24046	24222
24223	24378
24379	24551
24552	24682
24683	24782
25100	25152
25153	25385
25386	25667
25668	25877
25878	26063
26064	26162
26163	26283
26284	26406
26407	26617
26618	26752
26753	26928
26929	27057
27058	27126
27127	27199
27200	27357
27358	27381
27382	27421
27422	27485
27486	27536
27537	27567
27568	27627
27628	27788
27789	27966
27967	28098
28099	28177
28178	28305
28306	28395
28396	28477
28478	28526
28527	28550
28551	28622
28623	28714
28715	28907
28908	29105
29106	29281
29282	29360
29361	29490
29491	29631
29632	29731
29732	29847
29848	29926
29927	30007
30008	30085
30086	30230
30231	30307
30308	30436
30437	30517
30518	30602
30603	30774
30775	30933
30934	31044
31045	31103
31104	31233
31234	31475
31476	31572
31573	31815
31816	31937
31938	32042
32043	32433
32434	32485
32486	32553
32554	32677
32678	32733
32734	32877
32878	32954
32955	33004
33005	33127
33128	33239
33240	33370
33371	33449
33450	33570
33571	33760
33761	33929
33930	34132
34133	34357
34358	34572
34573	34804
34805	34973
34974	35055
35056	35180
35181	35321
35322	35505
35506	35847
35848	36191
36192	36445
36446	36984
36985	37078
37079	37194
37195	37325
37326	37666
37667	37827
37828	37907
37908	37986
37987	38081
38082	38180
38181	38298
38299	38359
38360	38433
38434	38517
38518	38689
38690	38981
38982	39351
39352	39540
39541	39958
39959	40220
40221	40455
40456	40755
40756	40799
40827	40995
40996	41195
41196	41288
41289	41418
41419	41507
41508	41630
41631	41740
41741	41822
41823	41935
41936	42019
42020	42151
42152	42333
42334	42584
42585	42650
42651	42697
42698	42742
42743	42802
42803	42889
42891	42932
42933	42998
42999	43107
43108	43376
43377	43529
43530	43840
43841	43961
43962	44239
44240	44323
44324	44378
44379	44502
44503	44672
44673	44716
44717	44781
44782	44993
44994	45022
45023	45310
45311	45586
45587	45658
45670	47203
47204	47354
47355	47736
47737	48459
48460	48670
48671	48904
48905	49211
49212	49425
49426	49664
49665	49877
49878	50065
50066	50232
50233	50309
50310	50463
50464	50609
50610	50762
50763	51010
51011	51165
51166	51446
51447	51625
51626	51896
51897	52029
52030	52308
52309	52435
52436	52566
52567	52707
52708	52907
52908	53287
53288	53503
53504	53767
53768	53870
53871	54460
54461	54639
54640	54761
54762	55339
55340	55438
55439	55506
55507	55542
55543	55575
55576	55637
55638	55676
55678	55864
55866	56224
56225	56365
56366	56473
56474	56980
56981	57183
57184	57566
57567	57788
57789	57985
57986	58642
58643	58830
58831	59019
59020	59275
59276	59425
59426	59624
59625	59741
59742	59903
59904	60079
60080	60203
60204	60319
60320	60480
60481	60592
60593	60741
60742	60834
60835	60956
60957	61096
61097	61297
61298	61548
61549	61638
61639	61742
61743	61926
61927	62289
62290	62484
62485	62635
62636	62759
62760	62877
62878	63026
63027	63116
63117	63288
63289	63395
63396	63525
63526	63727
63728	63940
63941	64074
64075	64181
64182	64273
64274	64701
64702	64921
64922	64997
64998	65362
65363	65493
65494	65610
65611	65693
65694	65837
65838	65903
65904	65996
65997	66079
66080	66227
66228	66395
66396	66720
66721	67413
67414	67487
67488	67629
67630	67776
67777	67888
67889	67989
67990	68087
68088	68356
68357	68480
68481	68608
68609	68768
68769	68952
68953	69121
69122	69231
69232	69315
69316	69433
69434	69548
69549	69626
69627	69873
69874	70199
70200	70469
70470	70818
70819	71488
71489	72252
72357	73924
