0	649
650	1048
1049	1396
1397	1984
1985	2184
2185	2715
2716	3070
3071	3323
3324	3432
3433	3556
3557	3743
3744	3897
3898	4259
4260	4432
4433	4503
4504	4732
4733	4816
4817	5462
5463	5756
5757	5863
5864	6714
6715	6899
6900	7231
7232	7537
7538	7778
7779	8210
8211	8831
8832	9161
9162	9443
9444	9528
9529	9591
9592	9641
9642	9822
9823	9969
9970	10122
10123	10310
10311	10461
10462	10523
10524	10748
10749	11035
11036	11806
11807	11907
11908	12259
12260	12646
12647	12929
12930	12998
12999	13096
13097	13270
13271	13483
13484	13622
13623	13697
13698	13758
13759	13832
13833	13944
13945	13984
13985	14041
14042	14156
14157	14246
14247	14316
14317	14446
14447	14572
14573	14663
14664	14770
14771	14832
14833	15022
15023	15214
15215	15258
15259	15394
15395	15453
15454	15509
15510	15615
15616	15785
15786	15812
15813	15886
15887	16057
16058	16193
16194	16337
16338	16472
16473	16756
16757	16966
16967	17036
17201	17372
17373	17609
17610	17754
17755	17871
17872	17997
17998	18102
18103	18241
18242	18445
18446	18613
18614	18741
18742	19023
19024	19134
19135	19307
19308	19362
19363	19959
19960	20044
20045	20138
20139	20207
20208	20298
20299	20532
20533	20633
20762	21031
21032	21223
21224	21390
21391	21493
21494	21526
21527	21760
21761	22074
22075	22248
22249	22500
22501	22763
22764	23065
23066	23310
23311	23484
23485	23776
23777	23932
23933	24131
24132	24597
24598	24677
24678	24728
24729	25027
25028	25278
25279	25575
25576	26057
26119	26288
26289	26334
26335	26400
26401	26542
26543	26619
26620	26998
26999	27127
27128	27236
27237	27320
27321	27430
27431	27505
27506	27581
27582	27626
27627	27678
27679	27769
27770	27872
27873	28183
28254	28914
28915	29313
29314	29504
29505	29736
29737	29794
29795	29952
29953	30046
30047	30146
30147	30311
30312	30438
30439	30655
30656	30756
30757	30918
30919	31119
31120	31203
31204	31299
31300	31409
31410	31491
31492	32031
32032	32143
32144	32341
32342	32516
32517	32881
32882	33052
33053	33255
33257	33590
33591	33779
33780	33950
33951	34624
34625	34805
34806	34963
34964	35186
35187	35351
35352	35464
35465	35878
35879	36555
36556	36713
36714	36936
36937	37260
37261	37391
37392	37578
37579	37719
37720	37834
37835	38022
38023	38188
38189	38400
38608	39102
39103	39256
39257	39369
39370	39515
39516	39632
39633	39797
39798	39943
39944	40051
40052	40183
40184	40858
40859	41125
41126	41376
41377	41574
41575	41788
41789	42061
42062	42257
42258	42435
42536	42929
42930	43080
43081	43323
43470	43709
43710	43964
43965	44137
44138	44374
44375	44654
44655	44966
44967	45099
45100	45283
45284	45423
45424	45608
45609	45701
45702	45853
45854	45973
45974	46098
46099	46230
46231	46362
46363	46605
46606	46798
46799	46888
46889	46939
46940	46983
46984	47102
47103	47156
47157	47247
47248	47544
47545	47647
47648	48037
48038	48631
48632	48671
48672	48912
48913	49103
49104	49175
49176	49269
49270	49487
49488	49507
49508	49572
49573	49780
49781	50146
50147	50188
50189	50213
50214	50300
50301	50413
50414	50441
50442	50462
50463	50506
50507	50524
50525	50623
50624	50676
50677	50738
50739	50786
50787	50872
50873	50952
50953	51016
51017	51058
51059	51185
51186	51219
51220	51238
51239	51321
51322	51434
51435	51457
51458	51520
51521	51600
51601	51619
51620	51666
51667	51751
51752	51788
51789	51886
51887	52112
52113	52282
52283	52543
52544	52921
52922	53035
53036	53176
53177	53268
53269	53357
53358	53485
53486	53642
53643	53769
53770	53992
53993	54125
54126	54267
54268	54416
54417	54537
54538	54700
54701	54876
54877	54943
54944	55319
55320	55438
55439	55785
55786	55992
55993	56226
56227	56367
56368	56484
56485	56626
56627	56772
56773	56973
56974	57288
57289	57513
57514	57587
57588	57680
57681	57733
57734	57921
57922	58034
58035	58076
58077	58152
58153	58323
58324	58450
58451	58618
58619	58863
58864	59084
59085	59193
59194	59345
59346	59475
59476	59685
59686	59762
59763	59828
59829	60084
60085	60209
60210	60299
60300	60403
60404	60522
60523	60691
60692	60931
60932	61000
61001	61034
61035	61078
61079	61147
61148	61248
61249	61357
61358	61409
61410	61529
61530	61642
61643	61790
61791	61942
61943	62206
62207	62411
62412	62809
62810	62891
62892	63099
63100	63458
63459	63543
63544	63647
63648	63690
63691	63881
63882	64005
64006	64095
64096	64279
64280	64353
64354	64457
64458	64492
64493	64574
64575	64593
64594	64779
64780	64865
64866	64981
64982	65079
65080	65167
65168	65195
65196	65268
65269	65312
65313	65343
65344	65399
65400	65442
65443	65463
65464	65504
65505	65580
65581	65667
65668	65710
65711	65772
65773	65793
65794	65920
65921	65953
65954	66026
66027	66061
66062	66086
66087	66119
66120	66176
66177	66227
66228	66280
66281	66311
66312	66411
66412	66444
66445	66476
66477	66494
66495	66513
66514	66647
66648	66708
66709	66882
66883	66964
66965	67286
67287	67439
67440	67677
67678	67817
67818	67973
67974	68267
68269	68548
68549	69195
69196	70136
70137	71022
71023	71268
71269	72202
72275	73849
