0	649
650	1570
1571	2354
2356	2936
2937	3175
3176	3461
3462	3830
3831	4071
4072	4216
4217	4363
4364	4529
4530	4645
4646	4849
4850	5109
5110	5331
5332	5462
5463	5632
5633	5930
5931	6059
6060	6208
6209	6461
6462	6629
6630	6906
6907	7073
7074	7319
7320	7386
7387	7543
7544	7693
7694	7836
7837	7960
7961	8056
8057	8163
8164	8407
8408	8470
8471	8546
8547	8672
8673	8843
8844	8976
8977	9119
9120	9216
9217	9321
9322	9441
9442	9513
9514	9630
9631	9692
9693	9774
9775	9939
9940	10018
10019	10101
10102	10259
10260	10349
10350	10446
10447	10534
10535	10623
10624	10681
10682	10766
10767	10808
10809	10910
10911	10965
10966	11060
11061	11125
11126	11189
11190	11224
11225	11265
11266	11320
11321	11702
11703	11791
11792	12010
12011	12033
12034	12049
12050	12072
12073	12096
12097	12172
12173	12311
12312	12458
12459	13199
13200	13500
13501	13664
13665	13756
13757	13923
13924	14086
14087	14168
14169	14251
14252	14393
14394	14466
14467	14613
14614	14790
14791	15227
15228	15550
15551	16243
16244	17135
17136	17445
17446	17500
17501	17591
17592	17703
17704	17787
17788	17828
17829	17883
17884	17926
17927	18036
18037	18164
18165	18264
18265	18512
18513	18655
18656	18748
18749	18825
18826	18871
18872	18917
18918	18955
18956	19113
19114	19208
19209	19281
19282	19341
19342	19503
19504	19586
19587	19638
19639	19703
19704	19786
19787	19835
19836	19958
19959	20021
20022	20266
20267	20333
20334	20468
20469	20611
20612	20850
20851	21064
21065	21156
21157	21325
21326	21521
21522	21699
21700	21758
21759	21919
21920	22045
22046	22114
22115	22189
22190	22348
22349	22416
22417	22515
22516	22602
22603	22654
22655	22759
22760	22839
22840	22957
22958	23038
23039	23118
23119	23213
23214	23318
23319	23615
23616	23924
23925	24162
24163	24377
24378	24793
24794	24997
24998	25213
25214	25320
25321	25405
25406	25490
25491	25620
25621	25744
25745	25820
25821	25942
25943	26065
26066	26326
26327	26426
26427	26524
26525	26707
26708	26847
26848	27112
27113	27221
27222	27317
27318	27529
27530	27659
27660	27792
27793	27852
27853	27965
27966	28100
28101	28384
28385	28533
28534	28612
28613	28716
28717	28846
28847	28903
28904	29033
29034	29080
29081	29179
29180	29297
29298	29323
29324	29388
29389	29425
29426	29566
29567	29693
29694	29713
29714	29786
29787	29793
29794	29945
29946	29959
29960	29994
29995	30028
30029	30076
30077	30090
30091	30204
30205	30450
30451	30703
30704	31328
31329	31479
31480	31643
31644	31980
31981	32122
32123	32185
32186	32267
32268	32340
32341	32446
32447	32521
32522	32593
32594	32670
32671	32741
32742	32828
32829	32904
32905	33085
33086	33232
33233	33359
33360	33464
33465	33678
33679	33830
33831	33932
33933	34075
34076	34161
34162	34266
34267	34427
34428	34458
34459	34508
34509	34630
34631	34684
34685	34733
34734	34836
34837	34890
34891	34936
34937	35065
35066	35133
35134	35200
35201	35275
35276	35370
35371	35437
35438	35515
35516	35612
35613	35765
35766	35883
35884	35985
35986	36061
36062	36127
36128	36238
36239	36368
36369	36432
36433	36547
36548	36624
36625	36680
36681	36758
36759	36929
36930	37063
37064	37353
37354	37557
37558	37732
37875	38104
38105	38181
38182	38259
38260	38353
38354	38479
38480	38610
38611	38691
38692	38875
38876	39019
39020	39174
39175	39284
39285	39446
39447	39524
39525	39597
39598	39653
39654	39711
39712	39831
39832	39942
39943	40067
40068	40101
40102	40240
40241	40345
40346	40455
40456	40602
40603	40656
40657	40747
