0	649
650	817
818	894
895	946
947	983
984	1025
1026	1099
1100	1122
1123	1144
1145	1232
1233	1324
1325	1393
1394	1649
1650	1980
1981	2133
2134	2325
2326	2484
2485	2691
2692	2862
2863	3029
3030	3183
3184	3288
3289	3306
3307	3532
3533	3691
3692	3999
4000	4146
4147	4389
4390	4490
4491	4757
4758	4849
4850	5050
5051	5167
5168	5429
5430	6608
6609	6829
6830	7028
7029	7337
7338	7593
7594	7872
7873	8175
8176	8342
8343	8579
8580	8803
8804	8920
8921	8959
8960	8987
8988	9015
9016	9098
9099	9174
9175	9303
9304	9374
9375	9430
9431	9560
9561	9780
9781	9901
9902	9962
9963	10027
10028	10130
10131	10406
10407	10492
10493	10734
10735	10857
10858	10929
10930	11069
11070	11199
11200	11347
11348	11456
11457	11588
11589	11702
11703	11803
11804	11900
11901	12015
12016	12099
12100	12523
12524	12624
12625	12735
12736	12846
12847	12947
12948	13150
13151	13240
13241	13331
13332	13415
13416	13569
13570	13752
13753	13875
13876	13989
13990	14070
14071	14120
14121	14177
14178	14212
14213	14250
14251	14407
14408	14603
14604	14707
14708	14777
14778	14853
14854	14915
14916	15003
15004	15069
15070	15178
15179	15416
15417	15545
15546	15696
15697	15757
15758	15793
15794	15962
15963	16167
16168	16275
16276	16357
16358	16395
16396	16471
16472	16653
16654	16726
16727	16868
16869	16901
16902	16926
16927	16994
16995	17024
17025	17098
17099	17183
17184	17298
17299	17370
17371	17491
17492	17619
17620	17681
17682	17697
17698	17741
17742	17763
17764	17794
17795	17840
17841	17871
17872	17917
17918	17950
17951	18005
18006	18027
18028	18062
18063	18169
18170	18299
18300	18494
18495	18597
18598	18710
18711	18833
18834	19310
19311	19599
19600	19824
19825	20354
20355	20548
20549	20818
20819	21060
21061	21406
21407	21554
21555	21678
21679	21816
21817	21967
21968	22040
22041	22095
22096	22207
22208	22341
22342	22516
22517	22711
22712	22863
22864	22947
22948	23079
23080	23200
23201	23298
23299	23407
23408	23505
23506	23669
23670	23792
23793	23938
23939	24032
24033	24131
24132	24195
24196	24231
24232	24276
24277	24309
24310	24363
24364	24390
24391	24429
24430	24477
24478	24633
24634	24666
24667	24732
24733	24750
24751	24796
24797	24811
24812	24844
24845	24883
24884	24916
24917	24961
24962	24977
24978	25008
25009	25031
25032	25050
25051	25065
25066	25084
25085	25099
25100	25132
25133	25181
25182	25225
25226	25342
25343	25452
25453	25602
25603	25715
25716	25866
25867	26017
26018	26131
26132	26180
26181	26296
26297	26492
26493	26616
26617	27029
27030	27287
27288	27582
27583	27687
27688	27866
27867	28175
28176	28455
28456	28750
28751	29056
29057	29285
29286	29493
29494	29653
29654	29801
29802	29881
29882	30021
30022	30170
30171	30325
30326	30513
30514	30724
30725	30811
30812	30969
30970	31204
31205	31350
31351	31462
31463	31515
31516	31578
31579	31679
31680	31784
31785	32034
32035	32209
32210	32463
32464	32653
32654	32730
32731	32931
32932	33252
33253	33457
33458	33881
33882	34133
34134	34637
34638	35084
35085	35314
35315	35729
35730	35881
35882	36017
36018	36138
36139	36236
36237	36328
36329	36389
36390	36504
36505	36800
36801	36968
36969	37089
37090	37150
37151	37226
37227	37377
37378	37442
37443	37605
37606	37738
37739	37914
37915	38150
38151	38332
38333	38472
38473	38546
38547	38625
38626	38686
38687	38762
38763	38811
38812	38910
38911	39028
39029	39101
39102	39196
39197	39256
39257	39300
39301	39332
39333	39443
39444	39511
39512	39615
39616	39632
39633	39656
39657	39668
39669	39733
39734	39756
39757	39789
39790	39822
39823	39849
39850	39861
39862	39916
39917	39965
39966	40146
40147	40443
40444	40476
40477	40551
40552	40621
40622	40676
40677	40711
40712	40772
40773	40885
40886	40902
40903	40961
40981	41048
41049	41072
41073	41171
41172	41233
41234	41312
41313	41370
41371	41386
41387	41398
41399	41442
41443	41540
41541	41778
41779	41956
41957	42226
42227	42436
42437	42608
42609	42752
42753	42964
42965	43228
43229	43502
43503	43726
43727	43914
43915	44096
44097	44252
44253	44337
44338	44477
44478	44599
44600	44666
44667	44790
44791	44905
44906	45065
45066	45188
45189	45376
45377	45607
45608	45792
45793	45908
45909	46013
46014	46121
46122	46214
46215	46377
46378	46470
46471	46789
46790	47031
47032	47612
47613	47888
47889	48148
48149	48338
48339	48480
48481	48594
48595	48755
48757	48861
48862	48961
48962	49025
49026	49105
49106	49174
49175	49233
49234	49362
49363	49494
49495	49675
49676	49734
49735	49868
49869	49996
49997	50058
50059	50184
50185	50252
50253	50303
50304	50421
50422	50485
50486	50561
50562	50629
50630	50699
50700	50732
50733	50855
50856	50907
50908	50926
50927	50986
50987	51025
51026	51122
51123	51211
51212	51473
51474	51614
51615	51717
51718	51793
51794	51886
51887	51974
51975	52139
52140	52252
52253	52403
52404	52504
52505	52576
52577	52808
52809	52926
52927	53051
53052	53179
53180	53232
53233	53381
53382	54154
54155	54434
54435	54654
54655	54933
54934	55487
55488	55844
55845	56359
56360	56587
56588	56806
56807	56956
56957	57156
57157	57371
57373	57614
57615	57772
57773	57992
57993	58172
58173	58270
58271	58363
58364	58454
58455	58531
58532	58673
58674	58789
58790	58958
58959	59055
59056	59111
59112	59151
59152	59195
59196	59240
59241	59275
59277	59332
59333	59351
59353	59389
59390	59430
59431	59621
59622	59691
59692	59772
59773	59892
59893	59991
59992	60024
60025	60043
60044	60061
60062	60095
60096	60147
60148	60253
60254	60473
60474	60504
60505	60528
60529	60562
60563	60593
60594	60656
60657	60695
60696	60716
60717	60741
60742	60762
60763	60774
60775	60803
60804	61090
61091	61142
61143	61165
61166	61232
61234	61279
61280	61339
61340	61388
61389	61461
61462	61559
61560	61621
61622	61660
61661	61713
61714	61851
61852	61892
61893	62029
62030	62159
62160	62284
62285	62397
62398	62498
62499	62625
62626	62743
62744	62955
62956	63240
63241	63390
63391	63528
63529	63624
63625	63732
63733	63920
63921	64017
64018	64088
64089	64262
64263	65056
65057	65806
65807	66070
66071	66243
66244	66473
66474	66602
66603	66683
66684	66744
66745	66828
66829	66945
66946	67043
67044	67275
67276	67361
67362	67423
67424	67630
67631	67741
67742	67851
67852	67923
67924	67997
67998	68167
68168	68213
68214	68483
68484	68631
68632	68708
68709	68760
68761	68951
68952	69244
69245	69369
69370	69719
69720	70139
70140	70395
70396	70820
70821	71004
71005	71432
71433	71619
71620	71842
71843	72511
72568	73904
