0	634
718	917
918	1132
1133	1286
1287	1580
1581	1986
1987	2218
2219	2349
2350	2511
2512	2683
2684	2945
2946	3109
3110	3374
3375	3856
3906	4163
4164	4278
4279	4399
4400	4544
4545	4632
4633	4758
4760	4882
4913	5170
5229	5536
5604	5807
5808	5980
5981	6082
6083	6189
6190	6401
6402	6507
6508	6780
6781	6924
6925	7050
7051	7253
7254	7361
7362	7518
7519	7627
7628	7730
7731	7842
7843	7959
7960	8138
8139	8294
8295	8480
8481	8732
8733	8804
8805	8867
8868	8980
8981	9021
9022	9068
9069	9127
9128	9344
9345	9452
9453	9545
9546	9711
9712	9826
9827	9994
9995	10281
10282	10446
10447	10554
10555	10731
10732	11153
11154	11439
11440	11838
11839	12186
12187	12377
12378	12607
12608	13028
13029	13238
13239	13990
14008	14363
14634	14774
14775	15074
15075	15430
15431	15630
15631	16250
16251	16593
16594	16740
16741	16857
16858	16965
16966	17083
17084	17205
17206	17414
17415	17512
17513	18049
18050	18233
18234	18429
18430	18568
18626	19073
19074	19214
19215	19530
19531	19644
19645	19754
19755	19859
19860	20202
20203	20321
20322	20446
20447	20576
20577	20662
20663	20959
20960	21087
21088	21240
21241	21383
21384	21513
21514	21646
21647	21850
21851	22010
22011	22150
22151	22274
22275	22426
22427	22591
22592	22729
22730	22832
22833	22971
22972	23063
23064	23248
23249	23347
23348	23428
23429	23527
23528	23654
23655	23748
23749	23851
23852	23931
23931	24162
24162	24239
24240	24296
24297	24363
24364	24586
24587	24687
24688	24801
24802	24924
24925	24972
24973	25006
25007	25031
25032	25051
25052	25086
25087	25150
25151	25493
25494	25662
25663	25763
25764	25888
25889	26055
26056	26183
26452	26608
26609	26747
26748	26846
26847	26962
26963	27042
27043	27142
27143	27302
27303	27525
27526	27668
27669	27761
27762	27890
27926	27986
28016	28160
28161	28303
28304	28557
28558	28744
28745	28874
28875	29053
29054	29175
29176	29343
29344	29422
29423	29541
29542	29722
29723	29824
29825	30049
30050	30163
30164	30251
30252	30346
30347	30806
30807	30898
30899	30997
30998	31133
31134	31277
31278	31467
31468	31593
31594	31940
31941	32197
32198	32446
32447	32659
32660	32921
32922	33193
33194	33329
33330	33541
33542	33676
33677	34086
34087	34494
34495	34799
34848	35917
35918	36186
36187	36481
36482	36720
36721	36916
36917	37053
37054	37152
37153	37235
37236	37385
37386	37508
37509	37832
37833	37981
37982	38099
38100	38314
38315	38512
38513	39461
39462	39833
39834	40150
40151	40534
40535	40970
40971	41185
41186	41677
41678	41852
41853	41983
41984	42199
42200	42292
42293	42402
42403	42459
42460	42640
42641	42997
42998	43397
43398	43850
43851	44168
44169	44310
44311	44522
44523	44896
44897	45129
45130	45331
45332	45495
45496	45608
45620	45834
45835	45994
45995	46125
46126	46213
46214	46366
46367	46516
46517	46755
46756	46866
46867	47071
47072	47216
47217	47303
47304	47378
47379	47520
47521	47588
47589	47697
47698	47793
47795	47891
47892	47999
48000	48151
48152	48311
48312	48391
48392	48475
48476	48596
48597	48640
48641	48762
48763	48943
48944	49000
49001	49051
49052	49130
49131	49210
49211	49304
49305	49357
49368	49545
49546	49636
49637	49764
49765	49882
49883	50020
50021	50161
50162	50356
50357	50463
50464	50608
50609	50844
50845	51130
51131	51627
51628	51756
51757	51889
51890	51994
51995	52205
52206	52336
52337	52498
52499	52591
52592	52674
52675	52916
52917	53009
53010	53113
53114	53214
53215	53318
53319	53467
53468	53555
53556	53671
53672	53795
53796	53969
53970	54136
54137	54370
54371	54504
54505	54634
54635	54746
54747	55099
55100	55273
55274	55387
55388	55638
55639	55742
55743	55876
55877	56086
56087	56153
56154	56266
56267	56441
56442	56792
56793	56883
56884	56988
56989	57352
57353	57555
57556	57897
57898	58186
58187	58404
58405	58519
58520	58603
58604	58717
58718	58884
58885	59004
59005	59137
59138	59548
59549	59678
59679	59820
59821	59944
59945	60554
60555	60693
60694	60819
60820	60924
60925	61072
61073	61193
61194	61488
61489	61775
61776	62053
62054	62267
62268	62446
62447	62809
62810	63079
63196	63424
63425	63591
63592	63858
63859	63979
64071	64117
64209	64421
64422	64662
64663	64763
64764	64855
64856	64940
65084	65194
65292	65817
65818	65917
65918	66023
66024	66155
66156	66451
66452	66744
66745	66814
66815	66896
66897	67232
67233	67415
67456	67686
67688	68152
68153	68269
68298	68380
68381	68444
68532	68619
68620	68825
68929	69068
69069	69374
69375	69682
69716	70195
70210	70386
70387	70852
70853	71170
71171	71280
71299	71774
71850	73354
